Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Temperature_Difference,Machine_Power,Wear_Rate,Heat_Index,Mechanical_Stress,Temperature_Ratio,RPM_per_Torque,Power_per_Wear,Torque_per_Temp,Wear_Temp_Product,Machine_failure
297.7,309.1,1435,38.8,165,0,0,0,0,0,0,1,0,11.400000000000034,55677.99999999999,0.1149025069637883,92019.07,6401.999999999999,1.0382935841451126,36.05527638190955,335.4096385542168,0.12552571983176963,1881.0000000000057,0
301.2,310.1,1666,34.9,37,0,0,0,0,0,0,0,1,8.900000000000034,58143.399999999994,0.022195560887822437,93402.12000000001,1291.3,1.0295484727755646,46.4066852367688,1530.0894736842104,0.11254434053531118,329.30000000000126,0
299.3,308.5,1422,45.4,37,0,0,0,0,0,0,0,1,9.199999999999989,64558.799999999996,0.02600140548137737,92334.05,1679.8,1.0307383895756765,30.646551724137932,1698.915789473684,0.14716369529983792,340.3999999999996,0
298.1,309.3,1443,45.3,70,0,0,0,0,0,0,1,0,11.199999999999989,65367.899999999994,0.04847645429362881,92202.33000000002,3171.0,1.037571284803757,31.166306695464364,920.6746478873239,0.14645974781765275,783.9999999999992,0
300.9,310.7,1392,44.2,97,0,0,0,0,0,0,1,0,9.800000000000011,61526.4,0.06963388370423547,93489.62999999999,4287.400000000001,1.032568959787305,30.796460176991147,627.8204081632654,0.14225941422594143,950.600000000001,0
298.8,308.5,1527,36.2,3,0,0,0,0,0,0,1,0,9.699999999999989,55277.4,0.001963350785340314,92179.8,108.60000000000001,1.0324631860776439,41.04838709677419,13819.35,0.1173419773095624,29.099999999999966,0
302.3,311.0,1521,34.8,72,0,0,0,0,0,0,0,1,8.699999999999989,52930.799999999996,0.04730617608409987,94015.3,2505.6,1.0287793582533906,42.486033519553075,725.0794520547945,0.11189710610932475,626.3999999999992,0
300.7,309.9,1775,26.6,149,0,0,0,0,0,0,1,0,9.199999999999989,47215.0,0.0838963963963964,93186.93,3963.4,1.0305952776854006,64.31159420289855,314.76666666666665,0.08583414004517588,1370.7999999999984,0
301.8,310.9,1299,60.4,48,0,0,0,0,0,0,0,1,9.099999999999966,78459.59999999999,0.036923076923076927,93829.62,2899.2,1.0301524188204108,21.156351791530945,1601.2163265306122,0.19427468639433904,436.79999999999836,0
301.0,311.4,1481,37.5,193,0,0,0,0,0,0,1,0,10.399999999999977,55537.5,0.13022941970310392,93731.4,7237.5,1.0345514950166113,38.467532467532465,286.2757731958763,0.12042389210019269,2007.1999999999957,0
297.5,308.6,1347,57.0,132,0,0,0,0,0,0,0,1,11.100000000000023,76779.0,0.09792284866468842,91808.5,7524.0,1.037310924369748,23.224137931034484,577.2857142857143,0.1847051198963059,1465.200000000003,0
298.8,310.2,1527,31.2,102,0,0,0,0,0,0,0,1,11.399999999999977,47642.4,0.06675392670157068,92687.76,3182.4,1.038152610441767,47.4223602484472,462.547572815534,0.10058027079303675,1162.7999999999977,0
298.4,309.1,1525,39.3,86,0,0,0,0,0,0,0,1,10.700000000000045,59932.49999999999,0.0563564875491481,92235.44,3379.7999999999997,1.035857908847185,37.841191066997524,688.8793103448276,0.1271433193141378,920.2000000000039,0
302.7,312.1,1478,36.0,191,0,0,0,0,0,1,0,0,9.400000000000034,53208.0,0.12914131169709264,94472.67,6876.0,1.0310538486950778,39.945945945945944,277.125,0.11534764498558153,1795.4000000000065,0
300.8,310.7,1483,40.8,28,0,0,0,0,0,0,0,1,9.899999999999977,60506.399999999994,0.018867924528301886,93458.56,1142.3999999999999,1.0329122340425532,35.47846889952153,2086.427586206896,0.13131638236240747,277.19999999999936,0
300.5,309.7,1384,48.6,141,0,0,0,0,0,0,1,0,9.199999999999989,67262.40000000001,0.10180505415162455,93064.84999999999,6852.6,1.0306156405990017,27.903225806451612,473.67887323943665,0.1569260574749758,1297.1999999999985,0
301.9,310.9,1441,43.7,0,0,0,0,0,0,0,0,1,9.0,62971.700000000004,0.0,93860.70999999999,0.0,1.0298111957601854,32.23713646532438,62971.700000000004,0.14055966548729498,0.0,0
301.5,310.9,1469,44.7,164,0,0,0,0,0,0,1,0,9.399999999999977,65664.3,0.11156462585034013,93736.34999999999,7330.8,1.0311774461028191,32.14442013129103,397.9654545454546,0.14377613380508203,1541.5999999999963,0
298.9,308.6,2069,18.7,27,0,0,0,0,0,0,1,0,9.700000000000045,38690.299999999996,0.013043478260869565,92240.54,504.9,1.0324523251923723,105.0253807106599,1381.7964285714284,0.06059624108878807,261.9000000000012,0
301.0,312.2,1372,47.0,59,0,0,0,0,0,0,1,0,11.199999999999989,64484.0,0.04297159504734159,93972.2,2773.0,1.0372093023255813,28.583333333333332,1074.7333333333333,0.15054452274183217,660.7999999999993,0
297.6,308.4,1626,32.4,130,0,0,0,0,0,0,1,0,10.799999999999955,52682.399999999994,0.07990165949600492,91779.84,4212.0,1.036290322580645,48.68263473053892,402.15572519083963,0.10505836575875487,1403.999999999994,0
300.3,309.6,1326,52.4,57,0,0,0,0,0,0,1,0,9.300000000000011,69482.4,0.04295403165033911,92972.88,2986.7999999999997,1.030969030969031,24.831460674157302,1197.9724137931034,0.16925064599483203,530.1000000000006,0
300.3,311.4,1371,50.2,109,0,0,0,0,0,0,0,1,11.099999999999966,68824.2,0.0794460641399417,93513.42,5471.8,1.036963036963037,26.77734375,625.6745454545454,0.1612074502247913,1209.8999999999962,0
298.1,307.8,1636,36.7,51,0,0,0,0,0,0,0,1,9.699999999999989,60041.200000000004,0.031154551007941355,91755.18000000001,1871.7,1.032539416303254,43.39522546419098,1154.6384615384616,0.11923326835607538,494.6999999999994,0
300.7,309.5,1445,46.4,24,0,0,0,0,0,0,0,1,8.800000000000011,67048.0,0.016597510373443983,93066.65,1113.6,1.029265048220818,30.485232067510548,2681.92,0.14991922455573506,211.20000000000027,0
297.5,308.6,1546,33.8,139,0,0,0,0,0,0,1,0,11.100000000000023,52254.799999999996,0.08985132514544279,91808.5,4698.2,1.037310924369748,44.425287356321846,373.2485714285714,0.10952689565780944,1542.9000000000033,0
301.4,311.1,1469,36.9,133,0,0,0,0,0,0,1,0,9.700000000000045,54206.1,0.09047619047619047,93765.54,4907.7,1.0321831453218315,38.7598944591029,404.5231343283582,0.11861137897782062,1290.100000000006,0
300.5,311.4,1611,32.7,44,0,0,0,0,0,0,1,0,10.899999999999977,52679.700000000004,0.02729528535980149,93575.7,1438.8000000000002,1.0362728785357735,47.80415430267062,1170.66,0.10500963391136803,479.599999999999,0
301.0,310.0,1480,43.5,21,0,0,0,0,0,0,1,0,9.0,64380.0,0.014179608372721135,93310.0,913.5,1.0299003322259137,33.258426966292134,2926.3636363636365,0.1403225806451613,189.0,0
300.3,310.0,1537,37.5,6,0,0,0,0,0,0,0,1,9.699999999999989,57637.5,0.0039011703511053317,93093.0,225.0,1.0323010323010322,39.922077922077925,8233.92857142857,0.12096774193548387,58.19999999999993,0
301.5,310.4,1629,34.1,151,0,0,0,0,0,0,1,0,8.899999999999977,55548.9,0.09263803680981596,93585.59999999999,5149.1,1.029519071310116,46.41025641025641,365.4532894736842,0.10985824742268042,1343.8999999999965,0
303.6,311.8,1432,42.5,150,0,0,0,0,0,0,0,1,8.199999999999989,60860.0,0.104675505931612,94662.48000000001,6375.0,1.0270092226613965,32.91954022988506,403.04635761589407,0.13630532392559333,1229.9999999999982,0
303.6,312.4,1504,49.5,109,0,0,0,0,0,0,0,1,8.799999999999955,74448.0,0.07242524916943521,94844.64,5395.5,1.0289855072463767,29.782178217821784,676.8,0.15845070422535212,959.199999999995,0
299.5,309.2,1690,29.2,108,0,0,0,0,0,0,1,0,9.699999999999989,49348.0,0.0638675340035482,92605.4,3153.6,1.0323873121869782,55.96026490066225,452.73394495412845,0.0944372574385511,1047.5999999999988,0
302.8,311.1,1721,30.0,87,0,0,0,0,0,0,1,0,8.300000000000011,51630.0,0.050522648083623695,94201.08000000002,2610.0,1.0274108322324966,55.516129032258064,586.7045454545455,0.09643201542912246,722.100000000001,0
301.2,311.0,1670,33.0,200,0,0,0,0,0,0,1,0,9.800000000000011,55110.0,0.11968880909634949,93673.2,6600.0,1.0325365205843293,49.11764705882353,274.17910447761193,0.10610932475884244,1960.0000000000023,0
299.1,310.1,1894,20.1,106,0,0,0,0,0,0,1,0,11.0,38069.4,0.05593667546174143,92750.91000000002,2130.6000000000004,1.0367769976596457,89.76303317535545,355.788785046729,0.06481780070944856,1166.0,0
298.5,308.3,1334,49.8,186,0,0,0,0,0,0,1,0,9.800000000000011,66433.2,0.1393258426966292,92027.55,9262.8,1.0328308207705192,26.25984251968504,355.2577540106952,0.1615309763217645,1822.800000000002,0
301.8,311.1,1395,44.6,171,0,0,0,0,0,0,0,1,9.300000000000011,62217.0,0.12249283667621777,93889.98000000001,7626.6,1.0308151093439364,30.592105263157894,361.7267441860465,0.14336226293796206,1590.300000000002,0
302.7,310.9,1395,48.3,80,0,0,0,0,0,0,1,0,8.199999999999989,67378.5,0.05730659025787966,94109.43,3864.0,1.0270895275850678,28.29614604462475,831.8333333333334,0.1553554197491155,655.9999999999991,0
301.9,310.8,1567,39.3,9,0,0,0,0,0,0,1,0,8.900000000000034,61583.1,0.005739795918367347,93830.51999999999,353.7,1.029479960251739,38.883374689826304,6158.3099999999995,0.12644787644787644,80.1000000000003,0
301.6,310.6,1478,36.6,218,0,0,0,0,0,0,1,0,9.0,54094.8,0.14739688979039892,93676.96000000002,7978.8,1.029840848806366,39.30851063829787,247.00821917808221,0.11783644558918223,1962.0,0
303.9,313.2,1624,39.8,107,0,0,0,0,0,0,0,1,9.300000000000011,64635.2,0.06584615384615385,95181.48,4258.599999999999,1.0306021717670286,39.80392156862745,598.474074074074,0.12707535121328226,995.1000000000013,0
298.5,309.2,1983,20.2,114,0,0,0,0,0,0,1,0,10.699999999999989,40056.6,0.057459677419354836,92296.2,2302.7999999999997,1.0358458961474037,93.5377358490566,348.3182608695652,0.06532988357050452,1219.7999999999988,0
301.5,310.5,1372,44.0,203,0,0,0,0,0,0,1,0,9.0,60368.0,0.14785142024763293,93615.75,8932.0,1.0298507462686568,30.488888888888887,295.921568627451,0.14170692431561996,1827.0,0
300.1,309.7,1351,58.2,155,0,0,0,0,0,0,1,0,9.599999999999966,78628.2,0.11464497041420119,92940.97,9021.0,1.031989336887704,22.820945945945944,504.0269230769231,0.18792379722311917,1487.9999999999948,0
302.5,310.5,1507,40.2,201,0,0,0,0,0,0,0,1,8.0,60581.4,0.133289124668435,93926.25,8080.200000000001,1.0264462809917356,36.57766990291262,299.9079207920792,0.12946859903381644,1608.0,0
300.8,309.7,1258,54.9,168,0,0,0,0,0,0,0,1,8.899999999999977,69064.2,0.13343923749007147,93157.76,9223.199999999999,1.0295877659574468,22.504472271914132,408.66390532544375,0.17726832418469488,1495.1999999999962,0
299.6,309.0,1525,42.8,160,0,0,0,0,0,0,1,0,9.399999999999977,65269.99999999999,0.10484927916120576,92576.40000000001,6848.0,1.0313751668891855,34.817351598173516,405.4037267080745,0.13851132686084142,1503.9999999999964,0
297.1,307.8,1428,43.7,179,0,0,0,0,0,0,1,0,10.699999999999989,62403.600000000006,0.12526242127361792,91447.38,7822.3,1.0360148098283406,31.946308724832214,346.6866666666667,0.1419753086419753,1915.299999999998,0
296.8,307.4,1549,48.3,105,0,0,0,0,0,0,1,0,10.599999999999966,74816.7,0.06774193548387097,91236.31999999999,5071.5,1.0357142857142856,31.419878296146045,705.8179245283019,0.15712426805465193,1112.9999999999964,0
298.9,310.6,1363,52.6,190,0,0,0,0,0,0,1,0,11.700000000000045,71693.8,0.13929618768328444,92838.34,9994.0,1.0391435262629645,25.42910447761194,375.3602094240838,0.16934964584674822,2223.0000000000086,0
296.9,308.4,1390,41.8,184,0,0,0,0,0,0,1,0,11.5,58101.99999999999,0.13227893601725377,91563.95999999999,7691.2,1.0387335803300775,32.476635514018696,314.06486486486483,0.13553826199740596,2116.0,0
300.5,309.9,1343,63.7,124,0,0,0,0,0,0,0,1,9.399999999999977,85549.1,0.09226190476190477,93124.95,7898.8,1.0312811980033276,20.757341576506953,684.3928000000001,0.2055501774766054,1165.5999999999972,0
300.8,311.1,1698,24.8,156,0,0,0,0,0,1,0,0,10.300000000000011,42110.4,0.09181871689228958,93578.88,3868.8,1.0342420212765957,65.81395348837209,268.2191082802548,0.07971713275474124,1606.8000000000018,0
303.8,312.9,1367,49.9,192,0,0,0,0,0,0,1,0,9.099999999999966,68213.3,0.14035087719298245,95059.01999999999,9580.8,1.029953917050691,26.856581532416502,353.43678756476686,0.15947587088526685,1747.1999999999935,0
298.4,308.2,1528,36.2,196,0,0,0,0,0,0,1,0,9.800000000000011,55313.600000000006,0.12818835840418574,91966.87999999999,7095.200000000001,1.0328418230563003,41.0752688172043,280.77969543147213,0.11745619727449709,1920.8000000000022,0
298.9,310.1,1549,40.2,65,0,0,0,0,0,0,0,1,11.200000000000045,62269.8,0.041935483870967745,92688.89,2613.0,1.0374707259953164,37.59708737864077,943.4818181818182,0.12963560141889713,728.000000000003,0
301.6,310.9,1419,50.2,51,0,0,0,0,0,1,0,0,9.299999999999955,71233.8,0.03591549295774648,93767.44,2560.2000000000003,1.0308355437665782,27.71484375,1369.8807692307694,0.16146670955291093,474.2999999999977,0
298.8,309.7,1424,49.6,129,0,0,0,0,0,0,1,0,10.899999999999977,70630.40000000001,0.09052631578947369,92538.36,6398.400000000001,1.036479250334672,28.142292490118578,543.3107692307693,0.16015498869874073,1406.0999999999972,0
298.9,310.2,1491,45.1,101,0,0,0,0,0,0,1,0,11.300000000000011,67244.1,0.06769436997319035,92718.77999999998,4555.1,1.0378052860488458,32.342733188720175,659.2558823529413,0.14539007092198583,1141.300000000001,0
301.4,310.5,1647,33.3,85,0,0,0,0,0,0,1,0,9.100000000000023,54845.1,0.05157766990291262,93584.7,2830.4999999999995,1.0301924353019245,48.01749271137027,637.7337209302325,0.1072463768115942,773.5000000000019,0
300.1,310.6,1374,45.4,119,0,0,0,0,0,0,1,0,10.5,62379.6,0.08654545454545455,93211.06000000001,5402.599999999999,1.0349883372209263,29.612068965517242,519.83,0.1461687057308435,1249.5,0
303.6,312.8,1825,25.2,29,0,0,0,0,0,0,0,1,9.199999999999989,45990.0,0.01588170865279299,94966.08000000002,730.8,1.0303030303030303,69.65648854961832,1533.0,0.08056265984654731,266.79999999999967,0
301.5,310.9,1400,50.8,2,0,0,0,0,0,0,1,0,9.399999999999977,71120.0,0.0014275517487508922,93736.34999999999,101.6,1.0311774461028191,27.027027027027028,23706.666666666668,0.16339659054358316,18.799999999999955,0
295.8,306.5,1358,49.2,63,0,0,0,0,0,0,1,0,10.699999999999989,66813.6,0.046357615894039736,90662.7,3099.6000000000004,1.0361730899256254,27.051792828685258,1043.9625,0.1605220228384992,674.0999999999992,0
302.9,312.2,1292,54.4,136,0,0,0,0,0,0,0,1,9.300000000000011,70284.8,0.10518174787316319,94565.37999999999,7398.4,1.0307032023770222,23.32129963898917,513.0277372262774,0.17424727738629084,1264.8000000000015,0
301.9,309.6,1551,34.6,211,0,0,0,0,0,0,0,1,7.7000000000000455,53664.600000000006,0.13595360824742267,93468.24,7300.6,1.0255051341503811,43.567415730337075,253.1349056603774,0.11175710594315245,1624.7000000000096,0
300.9,310.8,1477,38.4,31,0,0,0,0,0,1,0,0,9.900000000000034,56716.799999999996,0.02097428958051421,93519.72,1190.3999999999999,1.032901296111665,37.48730964467005,1772.3999999999999,0.12355212355212354,306.90000000000106,0
300.6,310.7,1501,45.3,175,0,0,0,0,0,1,0,0,10.099999999999966,67995.3,0.11651131824234354,93396.42,7927.499999999999,1.0335994677312041,32.419006479481645,386.3369318181818,0.145799806887673,1767.499999999994,0
302.2,311.6,1594,36.8,82,0,0,0,0,0,1,0,0,9.400000000000034,58659.2,0.05141065830721003,94165.52,3017.6,1.0311052283256124,42.16931216931217,706.7373493975904,0.11810012836970474,770.8000000000028,0
298.9,310.1,1655,31.5,172,0,0,0,0,0,0,0,1,11.200000000000045,52132.5,0.10386473429951691,92688.89,5418.0,1.0374707259953164,50.92307692307692,301.34393063583815,0.10158013544018057,1926.4000000000078,0
297.4,308.3,1405,51.7,108,0,0,0,0,0,0,0,1,10.900000000000034,72638.5,0.07681365576102418,91688.42,5583.6,1.0366509751176867,26.66034155597723,666.4082568807339,0.1676938047356471,1177.2000000000037,0
300.8,310.9,1311,55.8,118,0,0,0,0,0,0,1,0,10.099999999999966,73153.8,0.0899390243902439,93518.72,6584.4,1.0335771276595744,23.08098591549296,614.7378151260505,0.1794789321325185,1191.799999999996,0
299.2,308.4,1841,22.8,40,0,0,0,0,0,0,1,0,9.199999999999989,41974.8,0.021715526601520086,92273.27999999998,912.0,1.0307486631016043,77.35294117647058,1023.7756097560977,0.07392996108949416,367.99999999999955,0
297.5,308.6,1481,38.8,14,0,0,0,0,0,1,0,0,11.100000000000023,57462.799999999996,0.009446693657219974,91808.5,543.1999999999999,1.037310924369748,37.21105527638191,3830.853333333333,0.1257290991574854,155.40000000000032,0
301.2,311.6,1461,52.9,208,0,0,0,1,0,0,1,0,10.400000000000034,77286.9,0.14227086183310533,93853.92,11003.199999999999,1.0345285524568395,27.105751391465677,369.7937799043062,0.16976893453145056,2163.200000000007,1
301.0,310.1,1756,30.7,2,0,0,0,0,0,1,0,0,9.100000000000023,53909.2,0.0011383039271485487,93340.1,61.4,1.0302325581395348,55.39432176656152,17969.733333333334,0.09900032247662044,18.200000000000045,0
301.2,310.7,1543,32.9,40,0,0,0,0,0,0,0,1,9.5,50764.7,0.025906735751295335,93582.84,1316.0,1.0315405046480743,45.51622418879056,1238.1634146341462,0.10588992597360798,380.0,0
298.2,308.9,1683,31.7,74,0,0,0,0,0,0,1,0,10.699999999999989,53351.1,0.043942992874109264,92113.98,2345.7999999999997,1.0358819584171697,51.46788990825688,711.348,0.10262220783425058,791.7999999999992,0
300.7,311.5,1569,36.4,20,0,0,0,0,0,0,0,1,10.800000000000011,57111.6,0.012738853503184714,93668.05,728.0,1.0359161955437313,41.95187165775401,2719.6,0.11685393258426965,216.00000000000023,0
300.4,309.7,1539,37.7,156,0,0,0,0,0,0,0,1,9.300000000000011,58020.3,0.1012987012987013,93033.87999999999,5881.200000000001,1.0309587217043943,39.76744186046511,369.55605095541404,0.12173070713593802,1450.8000000000018,0
301.9,311.0,1455,46.0,29,0,0,0,0,0,0,1,0,9.100000000000023,66930.0,0.019917582417582416,93890.9,1334.0,1.030142431268632,30.95744680851064,2231.0,0.14790996784565916,263.90000000000066,0
299.4,309.1,1304,50.5,153,0,0,0,0,0,0,1,0,9.700000000000045,65852.0,0.11724137931034483,92544.54,7726.5,1.0323981295925184,25.320388349514563,427.61038961038963,0.16337754771918472,1484.100000000007,0
303.6,312.8,1701,30.8,12,0,0,0,0,0,0,1,0,9.199999999999989,52390.8,0.007050528789659225,94966.08000000002,369.6,1.0303030303030303,53.490566037735846,4030.0615384615385,0.09846547314578005,110.39999999999986,0
303.2,311.4,1351,53.8,8,0,1,0,0,0,0,1,0,8.199999999999989,72683.8,0.005917159763313609,94416.48,430.4,1.0270448548812665,24.653284671532848,8075.977777777778,0.17276814386640976,65.59999999999991,1
299.0,308.7,1507,37.5,134,0,0,0,0,0,0,1,0,9.699999999999989,56512.5,0.08885941644562334,92301.3,5025.0,1.0324414715719064,39.142857142857146,418.6111111111111,0.12147716229348883,1299.7999999999984,0
297.5,308.6,1514,36.9,134,0,0,0,0,0,0,1,0,11.100000000000023,55866.6,0.08844884488448845,91808.5,4944.599999999999,1.037310924369748,39.94722955145119,413.82666666666665,0.11957226182760854,1487.400000000003,0
299.4,308.6,1746,26.8,107,0,0,0,0,0,0,1,0,9.200000000000045,46792.8,0.061247853463079566,92394.84,2867.6,1.0307281229124918,62.80575539568345,433.2666666666667,0.08684381075826313,984.4000000000049,0
297.8,307.4,1902,24.3,129,0,0,0,0,0,0,0,1,9.599999999999966,46218.6,0.06778770362585392,91543.72,3134.7000000000003,1.0322364002686366,75.17786561264822,355.5276923076923,0.07905009759271309,1238.3999999999955,0
298.9,308.3,1432,48.9,38,0,0,0,0,0,0,1,0,9.400000000000034,70024.8,0.026517794836008374,92150.87,1858.2,1.0314486450317832,28.69739478957916,1795.5076923076924,0.15861174180992538,357.2000000000013,0
298.8,310.1,1483,45.4,192,0,0,0,0,0,1,0,0,11.300000000000011,67328.2,0.1293800539083558,92657.88,8716.8,1.037817938420348,31.961206896551726,348.85077720207255,0.14640438568203804,2169.600000000002,0
299.7,311.0,1448,49.8,80,0,0,0,0,0,0,0,1,11.300000000000011,72110.4,0.05521048999309869,93206.7,3984.0,1.0377043710377045,28.50393700787402,890.2518518518518,0.16012861736334405,904.0000000000009,0
299.5,310.8,1447,41.0,93,0,0,0,0,0,0,1,0,11.300000000000011,59327.0,0.06422651933701658,93084.6,3813.0,1.037729549248748,34.45238095238095,631.1382978723404,0.13191763191763192,1050.900000000001,0
298.7,310.2,1363,45.5,28,0,0,0,0,0,0,1,0,11.5,62016.5,0.020527859237536656,92656.73999999999,1274.0,1.0385001673920322,29.311827956989248,2138.5,0.1466795615731786,322.0,0
296.7,307.6,1516,37.4,146,0,0,0,0,0,0,1,0,10.900000000000034,56698.4,0.0962425840474621,91264.92,5460.4,1.036737445230873,39.47916666666667,385.7034013605442,0.12158647594278282,1591.400000000005,0
300.5,309.7,1347,54.3,136,0,0,0,0,0,0,0,1,9.199999999999989,73142.09999999999,0.10089020771513353,93064.84999999999,7384.799999999999,1.0306156405990017,24.358047016274867,533.8839416058394,0.17533096545043592,1251.1999999999985,0
